id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
,#country+name,#country+iso3,#geo+lat,#geo+lon,,,#event+displacement_type,#total,#affected+displaced,#date+displacement,#date+displacement+start,#date+displacement+end,#date+year,,#event+name,,,#date+event+start,#date+event+end,,,#event+type,#event+subtype,,,,,,,,,#date+created,#description,#meta+url,#cause
159900,Yemen,YEM,15.346245,44.994935999999996,"[15.346245, 44.994935999999996]",Recommended figure,Conflict,total,6,2024-08-03,2024-08-01,2024-08-03,2024,26414,Yemen: Non-International armed conflict (NIAC) - Sanaa - 01/08/2024,,,2024-08-01,2024-08-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Khawlan District, Sana'a Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","15.27682, 44.686451; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-28T09:53:01.173948Z,"Yemen: 6 displacements, 01 August - 03 August. According to IOM DTM Yemen, one household was displaced from Khawlan District to Madinat Marib due to conflict reasons between 01 August and 03 August.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159894,Yemen,YEM,13.99456,43.286877000000004,"[13.99456, 43.286877000000004]",Recommended figure,Conflict,total,18,2024-08-03,2024-08-01,2024-08-03,2024,26410,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/08/2024,,,2024-08-01,2024-08-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Al Khawkhah, Al Hudaydah Governorate, Yemen; At Tahaytha, Al Hudaydah Governorate, Yemen","13.80556, 43.347382; 14.18356, 43.226372",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-08-28T09:53:00.826187Z,"Yemen: 18 displacements, 01 August - 03 August. According to IOM DTM Yemen, a total of 3 households were displaced from At Tahaytha to Al Khawkhah due to conflict reasons between 01 August and 03 August.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159883,Yemen,YEM,15.121705,44.1066515,"[15.121705, 44.1066515]",Recommended figure,Conflict,total,12,2024-07-31,2024-07-28,2024-07-31,2024,25621,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Al Mina, Al Hudaydah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","14.82774, 42.909882; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-28T09:45:03.103971Z,"Yemen: 12 displacements, 28 July - 31 July. According to IOM DTM Yemen, a total of 2 households were displaced from Al Mina to Madinat Marib due to conflict reasons between 28 July and 31 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159882,Yemen,YEM,14.31665,43.128632,"[14.31665, 43.128632]",Recommended figure,Conflict,total,66,2024-07-31,2024-07-28,2024-07-31,2024,25621,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Al Khawkhah, Al Hudaydah Governorate, Yemen; Al Mina, Al Hudaydah Governorate, Yemen","13.80556, 43.347382; 14.82774, 42.909882",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-08-28T09:45:03.050143Z,"Yemen: 66 displacements, 28 July - 31 July. According to IOM DTM Yemen, a total of 11 households were displaced from Al Mina to Al Khawkhah due to conflict reasons between 28 July and 31 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159889,Yemen,YEM,13.79617,43.584526,"[13.79617, 43.584526]",Recommended figure,Conflict,total,6,2024-07-31,2024-07-28,2024-07-31,2024,25625,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Hays, Al Hudaydah Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.9317, 43.483101; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-08-28T09:45:03.389314Z,"Yemen: 6 displacements, 28 July - 31 July. According to IOM DTM Yemen, one household was displaced from Maqbanah to Hays due to conflict reasons between 28 July and 31 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159885,Yemen,YEM,14.688395,44.634750499999996,"[14.688395, 44.634750499999996]",Recommended figure,Conflict,total,6,2024-07-31,2024-07-28,2024-07-31,2024,25623,Yemen: Non-International armed conflict (NIAC) - Ibb - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Al Udein, Ibb Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","13.96112, 43.96608; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-28T09:45:03.197412Z,"Yemen: 6 displacements, 28 July - 31 July. According to IOM DTM Yemen, one household was displaced from Al Udein to Madinat Marib due to conflict reasons between 28 July and 31 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159884,Yemen,YEM,16.05052,45.5541705,"[16.05052, 45.5541705]",Recommended figure,Conflict,total,6,2024-07-31,2024-07-28,2024-07-31,2024,26268,Yemen: Non-International armed conflict (NIAC) - Al Jawf - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Khab wa Ash Shaaf, Al Jawf Governorate, Yemen; Marib, Marib Governorate, Yemen","16.64316, 45.78532; 15.45788, 45.323021",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-28T09:45:03.146751Z,"Yemen: 6 displacements, 28 July - 31 July. According to IOM DTM Yemen, one household was displaced from Khab wa Ash Shaaf to Marib due to conflict reasons between 28 July and 31 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159888,Yemen,YEM,15.393329999999999,44.774061,"[15.393329999999999, 44.774061]",Recommended figure,Conflict,total,6,2024-07-31,2024-07-28,2024-07-31,2024,26265,Yemen: Non-International armed conflict (NIAC) - Sanaa City - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Marib, Marib Governorate, Yemen; Sana'a City, Yemen","15.45788, 45.323021; 15.32878, 44.225101",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-08-28T09:45:03.336915Z,"Yemen: 6 displacements, 28 July - 31 July. According to IOM DTM Yemen, one household was displaced from Sana'a City to Marib due to conflict reasons between 28 July and 31 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159886,Yemen,YEM,15.620605,45.178174999999996,"[15.620605, 45.178174999999996]",Recommended figure,Conflict,total,12,2024-07-31,2024-07-28,2024-07-31,2024,25624,Yemen: Non-International armed conflict (NIAC) - Marib - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Marib, Marib Governorate, Yemen; Raghwan, Marib Governorate, Yemen","15.45788, 45.323021; 15.78333, 45.033329",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-08-28T09:45:03.241566Z,"Yemen: 12 displacements, 28 July - 31 July. According to IOM DTM Yemen, a total of 2 households were displaced from Raghwan to Marib due to conflict reasons between 28 July and 31 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159887,Yemen,YEM,16.4063995,44.3904245,"[16.4063995, 44.3904245]",Recommended figure,Conflict,total,12,2024-07-31,2024-07-28,2024-07-31,2024,26262,Yemen: Non-International armed conflict (NIAC) - Sadah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Baqim, Sa'dah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","17.397129, 43.477428; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-28T09:45:03.293508Z,"Yemen: 12 displacements, 28 July - 31 July. According to IOM DTM Yemen, a total of 2 households were displaced from Baqim to Madinat Marib due to conflict reasons between 28 July and 31 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159881,Yemen,YEM,14.03206,43.43585,"[14.03206, 43.43585]",Recommended figure,Conflict,total,6,2024-07-31,2024-07-28,2024-07-31,2024,25621,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Al Jarrahi, Al Hudaydah Governorate, Yemen; Hays, Al Hudaydah Governorate, Yemen","14.13242, 43.388599; 13.9317, 43.483101",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-28T09:45:03.002584Z,"Yemen: 6 displacements, 28 July - 31 July. According to IOM DTM Yemen, one household was displaced from Al Jarrahi to Hays due to conflict reasons between 28 July and 31 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159880,Yemen,YEM,13.82471,44.700849500000004,"[13.82471, 44.700849500000004]",Recommended figure,Conflict,total,12,2024-07-31,2024-07-28,2024-07-31,2024,25619,Yemen: Non-International armed conflict (NIAC) - Ad Dali - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,"Ad Dala, Ad Dali' Governorate, Yemen; Qa'atabah, Ad Dali' Governorate, Yemen","13.79697, 44.6982; 13.85245, 44.703499",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-08-28T09:45:02.947458Z,"Yemen: 12 displacements, 28 July - 31 July. According to IOM DTM Yemen, a total of 2 households were displaced from Qa'atabah to Ad Dala due to conflict reasons between 28 July and 31 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-11-17-aug-2024,Conflict
159077,Yemen,YEM,14.724499999999999,44.8267095,"[14.724499999999999, 44.8267095]",Recommended figure,Conflict,total,6,2024-07-27,2024-07-21,2024-07-27,2024,25623,Yemen: Non-International armed conflict (NIAC) - Ibb - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,"Ash Shair, Ibb Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","14.03333, 44.349998; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T10:36:39.500649Z,"Yemen: 6 displacements, 21 July - 27 July. According to IOM DTM Yemen, one household was displaced from Ash Shair to Madinat Marib due to conflict reasons between 21 July and 27 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,Conflict
159083,Yemen,YEM,13.3709,43.931091,"[13.3709, 43.931091]",Recommended figure,Conflict,total,12,2024-07-27,2024-07-21,2024-07-27,2024,25625,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,"Salah, Ta'izz Governorate, Yemen; Salah, Ta'izz Governorate, Yemen","13.3709, 43.931091; 13.3709, 43.931091",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T10:36:39.798819Z,"Yemen: 12 displacements, 21 July - 27 July. According to IOM DTM Yemen, a total of 2 households were displaced from Salah to Salah due to conflict reasons between 21 July and 27 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,Conflict
159082,Yemen,YEM,13.300225000000001,44.58613,"[13.300225000000001, 44.58613]",Recommended figure,Conflict,total,12,2024-07-27,2024-07-21,2024-07-27,2024,25625,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,"Mavia, Ta'izz Governorate, Yemen; Tuban, Lahij Governorate, Yemen","13.58294, 44.347679; 13.01751, 44.824581",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T10:36:39.744570Z,"Yemen: 12 displacements, 21 July - 27 July. According to IOM DTM Yemen, a total of 2 households were displaced from Mavia to Tuban due to conflict reasons between 21 July and 27 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,Conflict
159081,Yemen,YEM,15.38565,44.781730499999995,"[15.38565, 44.781730499999995]",Recommended figure,Conflict,total,6,2024-07-27,2024-07-21,2024-07-27,2024,26265,Yemen: Non-International armed conflict (NIAC) - Sanaa City - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,"Azal District, Amanat Al Asimah, Yemen; Madinat Marib, Marib Governorate, Yemen","15.35563, 44.26004; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T10:36:39.696443Z,"Yemen: 6 displacements, 21 July - 27 July. According to IOM DTM Yemen, one household was displaced from Azal District to Madinat Marib due to conflict reasons between 21 July and 27 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,Conflict
159080,Yemen,YEM,14.97894,44.444845,"[14.97894, 44.444845]",Recommended figure,Conflict,total,6,2024-07-27,2024-07-21,2024-07-27,2024,26271,Yemen: Non-International armed conflict (NIAC) - Raymah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,"Al Jafariyah, Raymah Governorate, Yemen; Marib, Marib Governorate, Yemen","14.5, 43.566669; 15.45788, 45.323021",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T10:36:39.647846Z,"Yemen: 6 displacements, 21 July - 27 July. According to IOM DTM Yemen, one household was displaced from Al Jafariyah to Marib due to conflict reasons between 21 July and 27 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,Conflict
159079,Yemen,YEM,15.695335,45.035045499999995,"[15.695335, 45.035045499999995]",Recommended figure,Conflict,total,6,2024-07-27,2024-07-21,2024-07-27,2024,25624,Yemen: Non-International armed conflict (NIAC) - Marib - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,"Madinat Marib, Marib Governorate, Yemen; Majzar, Marib Governorate, Yemen","15.41567, 45.303421; 15.975, 44.76667",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-08-19T10:36:39.598508Z,"Yemen: 6 displacements, 21 July - 27 July. According to IOM DTM Yemen, one household was displaced from Majzar to Madinat Marib due to conflict reasons between 21 July and 27 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,Conflict
159078,Yemen,YEM,14.352675000000001,44.8292045,"[14.352675000000001, 44.8292045]",Recommended figure,Conflict,total,12,2024-07-27,2024-07-21,2024-07-27,2024,26270,Yemen: Non-International armed conflict (NIAC) - Lahj - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,"Al Qabbaytah, Lahij Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","13.28968, 44.354988; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T10:36:39.551971Z,"Yemen: 12 displacements, 21 July - 27 July. According to IOM DTM Yemen, a total of 2 households were displaced from Al Qabbaytah to Madinat Marib due to conflict reasons between 21 July and 27 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,Conflict
159076,Yemen,YEM,15.8578345,44.193374500000004,"[15.8578345, 44.193374500000004]",Recommended figure,Conflict,total,6,2024-07-27,2024-07-21,2024-07-27,2024,25622,Yemen: Non-International armed conflict (NIAC) - Hajjah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,"Hayran, Hajjah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","16.299999, 43.083328; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T10:36:39.443326Z,"Yemen: 6 displacements, 21 July - 27 July. According to IOM DTM Yemen, one household was displaced from Hayran to Madinat Marib due to conflict reasons between 21 July and 27 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-04-10-aug-2024,Conflict
